airport,2000,122
Sacramento,2000,150
airport,2000,139
Sacramento,2000,172
airport,2000,139
Sacramento,2000,150
airport,2000,144
Sacramento,2000,150
airport,2000,139
Sacramento,2000,139
airport,2000,106
Sacramento,2000,150
airport,2000,122
Sacramento,2000,150
airport,2000,144
Sacramento,2000,144
airport,2000,139
Sacramento,2000,139
airport,2000,100
Sacramento,2000,139
airport,2000,122
Sacramento,2000,161
airport,2000,150
Sacramento,2000,150
airport,2000,133
Sacramento,2000,161
airport,2000,150
Sacramento,2000,150
airport,2000,144
Sacramento,2000,156
airport,2000,156
Sacramento,2000,150
airport,2000,144
Sacramento,2000,144
airport,2000,144
Sacramento,2000,150
airport,2000,144
Sacramento,2000,133
airport,2000,122
Sacramento,2000,111
airport,2000,83
Sacramento,2000,117
airport,2000,100
Sacramento,2000,133
airport,2000,128
Sacramento,2000,128
airport,2000,106
Sacramento,2000,139
airport,2000,106
Sacramento,2000,150
airport,2000,100
Sacramento,2000,139
airport,2000,122
Sacramento,2000,144
airport,2000,94
Sacramento,2000,139
airport,2000,111
Sacramento,2000,200
airport,2000,206
Sacramento,2000,178
airport,2000,178
Sacramento,2000,150
airport,2000,144
Sacramento,2000,144
airport,2000,122
Sacramento,2000,139
airport,2000,128
Sacramento,2000,161
airport,2000,144
Sacramento,2000,167
airport,2000,150
Sacramento,2000,178
airport,2000,167
Sacramento,2000,167
airport,2000,161
Sacramento,2000,167
airport,2000,144
Sacramento,2000,128
airport,2000,106
Sacramento,2000,117
airport,2000,78
Sacramento,2000,128
airport,2000,117
Sacramento,2000,133
airport,2000,106
Sacramento,2000,144
airport,2000,111
Sacramento,2000,133
airport,2000,122
Sacramento,2000,117
airport,2000,94
Sacramento,2000,139
airport,2000,122
Sacramento,2000,150
airport,2000,122
Sacramento,2000,150
airport,2000,133
Sacramento,2000,117
airport,2000,83
Sacramento,2000,117
airport,2000,94
Sacramento,2000,122
airport,2000,94
Sacramento,2000,128
airport,2000,100
Sacramento,2000,128
airport,2000,117
Sacramento,2000,111
airport,2000,78
Sacramento,2000,139
airport,2000,133
Sacramento,2000,100
airport,2000,83
Sacramento,2000,100
airport,2000,83
Sacramento,2000,94
airport,2000,67
Sacramento,2000,89
airport,2000,50
Sacramento,2000,89
airport,2000,56
Sacramento,2000,106
airport,2000,61
Sacramento,2000,94
airport,2000,61
Sacramento,2000,94
airport,2000,78
Sacramento,2000,117
airport,2000,100
Sacramento,2000,106
airport,2000,61
Sacramento,2000,117
airport,2000,100
Sacramento,2000,111
airport,2000,94
Sacramento,2000,128
airport,2000,128
Sacramento,2000,78
airport,2000,50
Sacramento,2000,89
airport,2000,67
Sacramento,2000,122
airport,2000,122
Sacramento,2000,117
airport,2000,111
Sacramento,2000,100
airport,2000,83
Sacramento,2000,100
airport,2000,100
Sacramento,2000,100
airport,2000,94
Sacramento,2000,78
airport,2000,72
Sacramento,2000,61
airport,2000,33
Sacramento,2000,72
airport,2000,33
Sacramento,2000,78
airport,2000,61
Sacramento,2000,72
airport,2000,72
Sacramento,2000,78
airport,2000,50
Sacramento,2000,100
airport,2000,61
Sacramento,2000,78
airport,2000,50
Sacramento,2000,78
airport,2000,67
Sacramento,2000,83
airport,2000,61
Sacramento,2000,39
airport,2000,6
Sacramento,2000,44
airport,2000,11
Sacramento,2000,22
airport,2000,0
Sacramento,2000,-6
airport,2000,-22
Sacramento,2000,11
airport,2000,-11
Sacramento,2000,22
airport,2000,6
Sacramento,2000,6
airport,2000,-17
Sacramento,2000,22
airport,2000,-6
Sacramento,2000,6
airport,2000,-11
Sacramento,2000,6
airport,2000,-17
Sacramento,2000,22
airport,2000,11
Sacramento,2000,17
airport,2000,-17
Sacramento,2000,44
airport,2000,22
Sacramento,2000,50
airport,2000,17
Sacramento,2000,39
airport,2000,11
Sacramento,2000,61
airport,2000,61
Sacramento,2000,33
airport,2000,11
Sacramento,2000,78
airport,2000,61
Sacramento,2000,78
airport,2000,39
Sacramento,2000,89
airport,2000,39
Sacramento,2000,61
airport,2000,50
Sacramento,2000,33
airport,2000,17
Sacramento,2000,33
airport,2000,11
Sacramento,2000,22
airport,2000,6
Sacramento,2000,44
airport,2000,11
Sacramento,2000,56
airport,2000,50
Sacramento,2000,56
airport,2000,39
Sacramento,2000,50
airport,2000,39
Sacramento,2000,67
airport,2000,56
Sacramento,2000,83
airport,2000,61
Sacramento,2000,89
airport,2000,67
Sacramento,2000,94
airport,2000,94
Sacramento,2000,100
airport,2000,83
Sacramento,2000,50
airport,2000,39
Sacramento,2000,72
airport,2000,67
Sacramento,2000,94
airport,2000,94
Sacramento,2000,100
airport,2000,94
Sacramento,2000,50
airport,2000,33
Sacramento,2000,50
airport,2000,39
Sacramento,2000,11
airport,2000,-11
Sacramento,2000,33
airport,2000,11
Sacramento,2000,39
airport,2000,22
Sacramento,2000,33
airport,2000,-6
Sacramento,2000,61
airport,2000,44
Sacramento,2000,28
airport,2000,6
Sacramento,2000,56
airport,2000,11
Sacramento,2000,6
airport,2000,-6
Sacramento,2000,11
airport,2000,-17
Sacramento,2000,11
airport,2000,-6
Sacramento,2000,-6
airport,2000,-22
Sacramento,2000,6
airport,2000,-11
Sacramento,2000,0
airport,2000,-11
Sacramento,2000,6
airport,2000,-17
Sacramento,2001,22
airport,2001,-11
Sacramento,2001,6
airport,2001,-6
Sacramento,2001,17
airport,2001,-17
Sacramento,2001,11
airport,2001,-17
Sacramento,2001,11
airport,2001,-22
Sacramento,2001,22
airport,2001,-6
Sacramento,2001,22
airport,2001,-11
Sacramento,2001,89
airport,2001,61
Sacramento,2001,56
airport,2001,22
Sacramento,2001,72
airport,2001,61
Sacramento,2001,78
airport,2001,61
Sacramento,2001,61
airport,2001,44
Sacramento,2001,67
airport,2001,61
Sacramento,2001,39
airport,2001,39
Sacramento,2001,11
airport,2001,33
Sacramento,2001,17
airport,2001,11
Sacramento,2001,-17
airport,2001,-6
Sacramento,2001,-6
airport,2001,-22
Sacramento,2001,39
airport,2001,33
Sacramento,2001,22
airport,2001,0
Sacramento,2001,22
airport,2001,-6
Sacramento,2001,39
airport,2001,17
Sacramento,2001,72
airport,2001,61
Sacramento,2001,56
airport,2001,39
Sacramento,2001,44
airport,2001,39
Sacramento,2001,39
airport,2001,44
Sacramento,2001,22
airport,2001,17
Sacramento,2001,11
airport,2001,-6
Sacramento,2001,56
airport,2001,39
Sacramento,2001,17
airport,2001,0
Sacramento,2001,6
airport,2001,-11
Sacramento,2001,6
airport,2001,-6
Sacramento,2001,33
airport,2001,28
Sacramento,2001,39
airport,2001,22
Sacramento,2001,50
airport,2001,39
Sacramento,2001,50
airport,2001,33
Sacramento,2001,50
airport,2001,39
Sacramento,2001,33
airport,2001,17
Sacramento,2001,11
airport,2001,6
Sacramento,2001,56
airport,2001,56
Sacramento,2001,61
airport,2001,56
Sacramento,2001,61
airport,2001,61
Sacramento,2001,33
airport,2001,17
Sacramento,2001,33
airport,2001,17
Sacramento,2001,22
airport,2001,6
Sacramento,2001,28
airport,2001,11
Sacramento,2001,50
airport,2001,56
Sacramento,2001,83
airport,2001,44
Sacramento,2001,89
airport,2001,78
Sacramento,2001,89
airport,2001,72
Sacramento,2001,100
airport,2001,94
Sacramento,2001,100
airport,2001,83
Sacramento,2001,72
airport,2001,61
Sacramento,2001,56
airport,2001,56
Sacramento,2001,67
airport,2001,67
Sacramento,2001,72
airport,2001,72
Sacramento,2001,50
airport,2001,56
Sacramento,2001,44
airport,2001,39
Sacramento,2001,50
airport,2001,22
Sacramento,2001,39
airport,2001,17
Sacramento,2001,72
airport,2001,33
Sacramento,2001,33
airport,2001,28
Sacramento,2001,100
airport,2001,94
Sacramento,2001,100
airport,2001,100
Sacramento,2001,89
airport,2001,89
Sacramento,2001,78
airport,2001,61
Sacramento,2001,89
airport,2001,89
Sacramento,2001,78
airport,2001,44
Sacramento,2001,56
airport,2001,61
Sacramento,2001,50
airport,2001,39
Sacramento,2001,50
airport,2001,50
Sacramento,2001,72
airport,2001,33
Sacramento,2001,83
airport,2001,44
Sacramento,2001,72
airport,2001,56
Sacramento,2001,61
airport,2001,28
Sacramento,2001,67
airport,2001,44
Sacramento,2001,89
airport,2001,72
Sacramento,2001,111
airport,2001,89
Sacramento,2001,128
airport,2001,111
Sacramento,2001,128
airport,2001,122
Sacramento,2001,111
airport,2001,100
Sacramento,2001,100
airport,2001,83
Sacramento,2001,111
airport,2001,100
Sacramento,2001,111
airport,2001,89
Sacramento,2001,67
airport,2001,56
Sacramento,2001,78
airport,2001,56
Sacramento,2001,122
airport,2001,111
Sacramento,2001,100
airport,2001,72
Sacramento,2001,100
airport,2001,100
Sacramento,2001,100
airport,2001,78
Sacramento,2001,89
airport,2001,72
Sacramento,2001,56
airport,2001,44
Sacramento,2001,28
airport,2001,-6
Sacramento,2001,44
airport,2001,17
Sacramento,2001,61
airport,2001,22
Sacramento,2001,83
airport,2001,78
Sacramento,2001,50
airport,2001,39
Sacramento,2001,22
airport,2001,17
Sacramento,2001,44
airport,2001,28
Sacramento,2001,50
airport,2001,50
Sacramento,2001,72
airport,2001,39
Sacramento,2001,44
airport,2001,11
Sacramento,2001,83
airport,2001,56
Sacramento,2001,72
airport,2001,17
Sacramento,2001,67
airport,2001,50
Sacramento,2001,89
airport,2001,83
Sacramento,2001,89
airport,2001,72
Sacramento,2001,100
airport,2001,56
Sacramento,2001,89
airport,2001,72
Sacramento,2001,72
airport,2001,61
Sacramento,2001,67
airport,2001,50
Sacramento,2001,78
airport,2001,83
Sacramento,2001,94
airport,2001,67
Sacramento,2001,122
airport,2001,100
Sacramento,2001,139
airport,2001,139
Sacramento,2001,128
airport,2001,111
Sacramento,2001,106
airport,2001,89
Sacramento,2001,117
airport,2001,100
Sacramento,2001,78
airport,2001,50
Sacramento,2001,117
airport,2001,106
Sacramento,2001,128
airport,2001,100
Sacramento,2001,122
airport,2001,117
Sacramento,2001,139
airport,2001,106
Sacramento,2001,94
airport,2001,67
Sacramento,2001,117
airport,2001,94
Sacramento,2001,117
airport,2001,100
Sacramento,2001,128
airport,2001,122
Sacramento,2001,161
airport,2001,144
Sacramento,2001,167
airport,2001,139
Sacramento,2001,144
airport,2001,133
Sacramento,2001,172
airport,2001,156
Sacramento,2001,128
airport,2001,128
Sacramento,2001,122
airport,2001,117
Sacramento,2001,111
airport,2001,106
Sacramento,2001,150
airport,2001,156
Sacramento,2001,139
airport,2001,122
Sacramento,2001,128
airport,2001,106
Sacramento,2001,139
airport,2001,128
Sacramento,2001,156
airport,2001,150
Sacramento,2001,172
airport,2001,194
Sacramento,2001,200
airport,2001,194
Sacramento,2001,189
airport,2001,172
Sacramento,2001,156
airport,2001,144
Sacramento,2001,161
airport,2001,156
Sacramento,2001,156
airport,2001,139
Sacramento,2001,128
airport,2001,117
Sacramento,2001,117
airport,2001,106
Sacramento,2001,111
airport,2001,106
Sacramento,2001,139
airport,2001,117
Sacramento,2001,156
airport,2001,156
Sacramento,2001,178
airport,2001,167
Sacramento,2001,161
airport,2001,150
Sacramento,2001,139
airport,2001,128
Sacramento,2001,111
airport,2001,106
Sacramento,2001,139
airport,2001,150
Sacramento,2001,133
airport,2001,128
Sacramento,2001,139
airport,2001,122
Sacramento,2001,161
airport,2001,150
Sacramento,2001,167
airport,2001,144
Sacramento,2001,144
airport,2001,133
Sacramento,2001,133
airport,2001,128
Sacramento,2001,144
airport,2001,144
Sacramento,2001,144
airport,2001,122
Sacramento,2001,161
airport,2001,150
Sacramento,2001,139
airport,2001,117
Sacramento,2001,178
airport,2001,172
Sacramento,2001,167
airport,2001,128
Sacramento,2001,189
airport,2001,167
Sacramento,2001,167
airport,2001,161
Sacramento,2001,178
airport,2001,167
Sacramento,2001,178
airport,2001,172
Sacramento,2001,200
airport,2001,167
Sacramento,2001,178
airport,2001,156
Sacramento,2001,139
airport,2001,133
Sacramento,2001,139
airport,2001,128
Sacramento,2001,150
airport,2001,139
Sacramento,2001,161
airport,2001,128
Sacramento,2001,172
airport,2001,144
Sacramento,2001,150
airport,2001,122
Sacramento,2001,150
airport,2001,128
Sacramento,2001,178
airport,2001,178
Sacramento,2001,172
airport,2001,167
Sacramento,2001,172
airport,2001,150
Sacramento,2001,211
airport,2001,206
Sacramento,2001,239
airport,2001,228
Sacramento,2001,200
airport,2001,183
Sacramento,2001,161
airport,2001,144
Sacramento,2001,189
airport,2001,189
Sacramento,2001,183
airport,2001,167
Sacramento,2001,156
airport,2001,150
Sacramento,2001,150
airport,2001,144
Sacramento,2001,139
airport,2001,139
Sacramento,2001,133
airport,2001,117
Sacramento,2001,139
airport,2001,122
Sacramento,2001,139
airport,2001,133
Sacramento,2001,128
airport,2001,122
Sacramento,2001,139
airport,2001,133
Sacramento,2001,128
airport,2001,111
Sacramento,2001,139
airport,2001,133
Sacramento,2001,144
airport,2001,139
Sacramento,2001,139
airport,2001,133
Sacramento,2001,128
airport,2001,122
Sacramento,2001,133
airport,2001,111
Sacramento,2001,150
airport,2001,133
Sacramento,2001,156
airport,2001,139
Sacramento,2001,150
airport,2001,139
Sacramento,2001,139
airport,2001,139
Sacramento,2001,144
airport,2001,133
Sacramento,2001,139
airport,2001,133
Sacramento,2001,167
airport,2001,150
Sacramento,2001,161
airport,2001,156
Sacramento,2001,139
airport,2001,139
Sacramento,2001,161
airport,2001,156
Sacramento,2001,150
airport,2001,139
Sacramento,2001,150
airport,2001,139
Sacramento,2001,161
airport,2001,144
Sacramento,2001,161
airport,2001,156
Sacramento,2001,161
airport,2001,122
Sacramento,2001,178
airport,2001,161
Sacramento,2001,217
airport,2001,183
Sacramento,2001,178
airport,2001,161
Sacramento,2001,150
airport,2001,144
Sacramento,2001,139
airport,2001,111
Sacramento,2001,139
airport,2001,128
Sacramento,2001,128
airport,2001,117
Sacramento,2001,133
airport,2001,111
Sacramento,2001,144
airport,2001,133
Sacramento,2001,150
airport,2001,122
Sacramento,2001,172
airport,2001,133
Sacramento,2001,161
airport,2001,150
Sacramento,2001,161
airport,2001,122
Sacramento,2001,133
airport,2001,128
Sacramento,2001,128
airport,2001,100
Sacramento,2001,156
airport,2001,144
Sacramento,2001,139
airport,2001,144
Sacramento,2001,167
airport,2001,167
Sacramento,2001,161
airport,2001,133
Sacramento,2001,167
airport,2001,133
Sacramento,2001,161
airport,2001,139
Sacramento,2001,178
airport,2001,150
Sacramento,2001,156
airport,2001,150
Sacramento,2001,139
airport,2001,139
Sacramento,2001,139
airport,2001,133
Sacramento,2001,156
airport,2001,144
Sacramento,2001,161
airport,2001,172
Sacramento,2001,183
airport,2001,167
Sacramento,2001,189
airport,2001,172
Sacramento,2001,156
airport,2001,139
Sacramento,2001,139
airport,2001,128
Sacramento,2001,139
airport,2001,100
Sacramento,2001,139
airport,2001,106
Sacramento,2001,133
airport,2001,122
Sacramento,2001,133
airport,2001,133
Sacramento,2001,161
airport,2001,156
Sacramento,2001,144
airport,2001,144
Sacramento,2001,133
airport,2001,122
Sacramento,2001,156
airport,2001,128
Sacramento,2001,150
airport,2001,139
Sacramento,2001,139
airport,2001,139
Sacramento,2001,122
airport,2001,111
Sacramento,2001,139
airport,2001,122
Sacramento,2001,133
airport,2001,117
Sacramento,2001,139
airport,2001,133
Sacramento,2001,122
airport,2001,83
Sacramento,2001,150
airport,2001,106
Sacramento,2001,150
airport,2001,133
Sacramento,2001,133
airport,2001,122
Sacramento,2001,144
airport,2001,133
Sacramento,2001,128
airport,2001,100
Sacramento,2001,150
airport,2001,139
Sacramento,2001,117
airport,2001,83
Sacramento,2001,111
airport,2001,83
Sacramento,2001,133
airport,2001,128
Sacramento,2001,150
airport,2001,139
Sacramento,2001,156
airport,2001,133
Sacramento,2001,161
airport,2001,133
Sacramento,2001,144
airport,2001,139
Sacramento,2001,133
airport,2001,117
Sacramento,2001,111
airport,2001,89
Sacramento,2001,117
airport,2001,89
Sacramento,2001,122
airport,2001,117
Sacramento,2001,117
airport,2001,122
Sacramento,2001,89
airport,2001,78
Sacramento,2001,150
airport,2001,128
Sacramento,2001,139
airport,2001,144
Sacramento,2001,106
airport,2001,72
Sacramento,2001,117
airport,2001,83
Sacramento,2001,117
airport,2001,100
Sacramento,2001,139
airport,2001,117
Sacramento,2001,133
airport,2001,106
Sacramento,2001,106
airport,2001,72
Sacramento,2001,100
airport,2001,61
Sacramento,2001,100
airport,2001,78
Sacramento,2001,100
airport,2001,89
Sacramento,2001,89
airport,2001,50
Sacramento,2001,117
airport,2001,89
Sacramento,2001,89
airport,2001,106
Sacramento,2001,83
airport,2001,56
Sacramento,2001,89
airport,2001,78
Sacramento,2001,111
airport,2001,122
Sacramento,2001,111
airport,2001,111
Sacramento,2001,133
airport,2001,133
Sacramento,2001,128
airport,2001,122
Sacramento,2001,111
airport,2001,72
Sacramento,2001,89
airport,2001,61
Sacramento,2001,89
airport,2001,56
Sacramento,2001,100
airport,2001,61
Sacramento,2001,94
airport,2001,67
Sacramento,2001,100
airport,2001,67
Sacramento,2001,100
airport,2001,67
Sacramento,2001,61
airport,2001,28
Sacramento,2001,67
airport,2001,33
Sacramento,2001,83
airport,2001,61
Sacramento,2001,89
airport,2001,72
Sacramento,2001,150
airport,2001,144
Sacramento,2001,111
airport,2001,117
Sacramento,2001,117
airport,2001,106
Sacramento,2001,133
airport,2001,128
Sacramento,2001,117
airport,2001,106
Sacramento,2001,111
airport,2001,100
Sacramento,2001,128
airport,2001,94
Sacramento,2001,89
airport,2001,67
Sacramento,2001,106
airport,2001,94
Sacramento,2001,128
airport,2001,111
Sacramento,2001,133
airport,2001,133
Sacramento,2001,94
airport,2001,83
Sacramento,2001,78
airport,2001,72
Sacramento,2001,78
airport,2001,78
Sacramento,2001,50
airport,2001,39
Sacramento,2001,22
airport,2001,11
Sacramento,2001,33
airport,2001,28
Sacramento,2001,72
airport,2001,67
Sacramento,2001,78
airport,2001,72
Sacramento,2001,83
airport,2001,78
Sacramento,2001,100
airport,2001,94
Sacramento,2001,78
airport,2001,83
Sacramento,2001,72
airport,2001,61
Sacramento,2001,22
airport,2001,17
Sacramento,2001,78
airport,2001,78
Sacramento,2001,100
airport,2001,100
Sacramento,2001,78
airport,2001,72
Sacramento,2001,44
airport,2001,33
Sacramento,2001,44
airport,2001,67
Sacramento,2001,44
airport,2001,44
Sacramento,2001,39
airport,2001,39
Sacramento,2001,33
airport,2001,17
Sacramento,2001,33
airport,2001,11
Sacramento,2001,61
airport,2001,44
Sacramento,2001,33
airport,2001,28
Sacramento,2001,39
airport,2001,28
Sacramento,2001,78
airport,2001,72
Sacramento,2001,72
airport,2001,67
Sacramento,2001,61
airport,2001,50
Sacramento,2001,78
airport,2001,67
Sacramento,2001,72
airport,2001,67
Sacramento,2001,72
airport,2001,67
Sacramento,2001,56
airport,2001,50
Sacramento,2001,33
airport,2001,11
Sacramento,2001,56
airport,2001,44
Sacramento,2001,89
airport,2001,83
Sacramento,2001,78
airport,2001,83
Sacramento,2001,89
airport,2001,83
Sacramento,2001,106
airport,2001,100
Sacramento,2001,117
airport,2001,111
Sacramento,2001,117
airport,2001,100
Sacramento,2002,117
airport,2002,100
Sacramento,2002,122
airport,2002,122
Sacramento,2002,78
airport,2002,83
Sacramento,2002,39
