20000104,5,38.7006,-121.5947
20000104,4,38.5553,-121.4183
20000105,3,38.7006,-121.5947
20000103,0,38.7006,-121.5947
20000105,0,38.5553,-121.4183
20000103,0,38.5553,-121.4183
